License Year, Hunting District,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points, 4 or More Points
2016,390,all_deer,SUM,0,0,0,185,117,68,0,6,179,40,77
2016,390,md,N,0,0,0,20,20,0,0,0,20,6,14
2016,390,md,R,0,0,0,76,53,23,0,0,76,25,27
2016,390,md,SUM,0,0,0,96,73,23,0,0,96,31,42
2016,390,wt,N,0,0,0,11,9,3,0,3,9,0,9
2016,390,wt,R,0,0,0,78,36,42,0,3,75,9,27
2016,390,wt,SUM,0,0,0,89,44,45,0,6,83,9,35
2016,391,all_deer,N,0,0,0,89,71,18,0,20,69,23,48
2016,391,all_deer,R,0,0,0,572,379,190,3,33,539,179,200
2016,391,all_deer,SUM,0,0,0,661,450,208,3,52,608,202,248
2016,391,md,N,0,0,0,59,50,9,0,10,49,21,29
2016,391,md,R,0,0,0,333,271,63,0,13,320,152,119
2016,391,md,SUM,0,0,0,392,321,71,0,23,369,173,148
2016,391,wt,N,0,0,0,30,21,9,0,9,21,2,19
2016,391,wt,R,0,0,0,239,109,127,3,20,219,27,82
2016,391,wt,SUM,0,0,0,269,129,137,3,29,239,29,100
2016,392,all_deer,N,0,0,0,37,37,0,0,4,33,15,22
2016,392,all_deer,R,0,0,0,263,230,33,0,15,249,158,72
2016,392,all_deer,SUM,0,0,0,300,267,33,0,19,282,173,94
2016,392,md,N,0,0,0,34,34,0,0,4,30,15,19
2016,392,md,R,0,0,0,215,209,6,0,15,201,146,63
2016,392,md,SUM,0,0,0,249,243,6,0,19,231,161,82
2016,392,wt,N,0,0,0,3,3,0,0,0,3,0,3
2016,392,wt,R,0,0,0,48,21,27,0,0,48,12,9
2016,392,wt,SUM,0,0,0,51,24,27,0,0,51,12,12
2016,393,all_deer,N,0,0,0,88,79,9,0,3,86,28,51
2016,393,all_deer,R,0,0,0,541,417,125,0,14,527,200,214
2016,393,all_deer,SUM,0,0,0,630,496,134,0,17,613,229,264
2016,393,md,N,0,0,0,59,59,0,0,3,57,23,37
2016,393,md,R,0,0,0,270,261,9,0,5,265,142,119
2016,393,md,SUM,0,0,0,330,321,9,0,8,322,165,156
2016,393,wt,N,0,0,0,29,20,9,0,0,29,6,14
2016,393,wt,R,0,0,0,271,156,116,0,9,262,58,95
2016,393,wt,SUM,0,0,0,300,175,125,0,9,291,64,109
2016,3XX,all_deer,N,0,0,0,26,17,9,0,9,17,6,11
2016,3XX,all_deer,R,0,0,0,104,35,70,0,18,86,21,13
2016,3XX,all_deer,SUM,0,0,0,130,52,79,0,27,104,27,25
2016,3XX,md,N,0,0,0,14,11,3,0,3,11,3,9
2016,3XX,md,R,0,0,0,6,6,0,0,0,6,3,3
2016,3XX,md,SUM,0,0,0,20,17,3,0,3,17,6,12
2016,3XX,wt,N,0,0,0,12,6,6,0,6,6,3,3
2016,3XX,wt,R,0,0,0,98,28,70,0,18,80,18,10
2016,3XX,wt,SUM,0,0,0,110,34,76,0,24,86,21,13
2016,400,all_deer,N,0,0,0,68,62,3,3,0,68,11,51
2016,400,all_deer,R,0,0,0,721,623,80,18,5,717,252,371
2016,400,all_deer,SUM,0,0,0,789,685,83,21,5,785,263,422
2016,400,md,N,0,0,0,59,54,3,3,0,59,11,42
2016,400,md,R,0,0,0,588,514,58,15,2,586,223,292
2016,400,md,SUM,0,0,0,647,568,61,18,2,645,234,334
2016,400,wt,N,0,0,0,9,9,0,0,0,9,0,9
2016,400,wt,R,0,0,0,134,108,22,3,3,131,29,79
2016,400,wt,SUM,0,0,0,142,117,22,3,3,139,29,88
2016,401,all_deer,N,0,0,0,90,71,19,0,3,87,17,54
2016,401,all_deer,R,0,0,0,718,611,97,9,9,709,207,404
2016,401,all_deer,SUM,0,0,0,808,682,117,9,12,796,224,458
2016,401,md,N,0,0,0,59,42,17,0,0,59,17,25
2016,401,md,R,0,0,0,505,420,82,3,9,495,162,258
2016,401,md,SUM,0,0,0,564,462,99,3,9,554,179,283
2016,401,wt,N,0,0,0,31,28,3,0,3,28,0,28
2016,401,wt,R,0,0,0,213,192,15,6,0,213,46,146
2016,401,wt,SUM,0,0,0,244,220,18,6,3,241,46,174
2016,403,all_deer,N,0,0,0,23,14,8,0,0,23,6,9
2016,403,all_deer,R,0,0,0,254,174,76,3,2,252,116,58
2016,403,all_deer,SUM,0,0,0,276,188,85,3,2,274,122,67
2016,403,md,N,0,0,0,17,9,8,0,0,17,6,3
2016,403,md,R,0,0,0,214,144,67,3,2,212,101,43
2016,403,md,SUM,0,0,0,231,152,76,3,2,229,106,46
2016,403,wt,N,0,0,0,6,6,0,0,0,6,0,6
2016,403,wt,R,0,0,0,40,31,9,0,0,40,15,15
2016,403,wt,SUM,0,0,0,45,36,9,0,0,45,15,21
2016,404,all_deer,N,0,0,0,85,71,14,0,3,82,17,54
2016,404,all_deer,R,0,0,0,1071,863,208,0,15,1056,360,503
2016,404,all_deer,SUM,0,0,0,1156,934,222,0,18,1138,377,557
2016,404,md,N,0,0,0,51,45,6,0,0,51,9,37
2016,404,md,R,0,0,0,592,488,104,0,9,583,259,229
2016,404,md,SUM,0,0,0,643,533,109,0,9,634,268,266
2016,404,wt,N,0,0,0,34,25,9,0,3,31,9,17
2016,404,wt,R,0,0,0,479,375,105,0,6,473,101,274
2016,404,wt,SUM,0,0,0,513,400,113,0,9,505,109,291
2016,405,all_deer,N,0,0,0,74,71,3,0,0,74,17,54
2016,405,all_deer,R,0,0,0,618,476,138,3,10,608,219,257
2016,405,all_deer,SUM,0,0,0,691,547,141,3,10,682,236,311
2016,405,md,N,0,0,0,68,68,0,0,0,68,17,51
2016,405,md,R,0,0,0,549,422,123,3,7,542,201,222
2016,405,md,SUM,0,0,0,617,490,123,3,7,610,218,272
2016,405,wt,N,0,0,0,6,3,3,0,0,6,0,3
2016,405,wt,R,0,0,0,69,54,15,0,3,66,18,36
2016,405,wt,SUM,0,0,0,75,57,18,0,3,72,18,38
2016,406,all_deer,N,0,0,0,54,40,15,0,0,54,14,25
2016,406,all_deer,R,0,0,0,426,292,131,3,0,426,109,183
2016,406,all_deer,SUM,0,0,0,480,332,145,3,0,480,123,209
2016,406,md,N,0,0,0,22,14,7,0,0,22,6,9
2016,406,md,R,0,0,0,237,173,64,0,0,237,76,98
2016,406,md,SUM,0,0,0,259,187,71,0,0,259,81,106
2016,406,wt,N,0,0,0,33,25,7,0,0,33,9,17
2016,406,wt,R,0,0,0,189,119,67,3,0,189,34,85
2016,406,wt,SUM,0,0,0,221,144,74,3,0,221,42,102
2016,410,all_deer,N,0,0,0,225,214,11,0,6,220,70,144
2016,410,all_deer,R,0,0,0,596,547,46,3,11,585,210,338
2016,410,all_deer,SUM,0,0,0,821,761,57,3,17,804,279,482
2016,410,md,N,0,0,0,208,197,11,0,6,203,67,130
2016,410,md,R,0,0,0,535,499,34,3,11,524,191,307
2016,410,md,SUM,0,0,0,744,696,45,3,17,726,258,438
2016,410,wt,N,0,0,0,17,17,0,0,0,17,3,14
2016,410,wt,R,0,0,0,61,49,12,0,0,61,18,31
2016,410,wt,SUM,0,0,0,78,66,12,0,0,78,21,45
2016,411,all_deer,N,0,0,0,248,232,16,0,10,238,45,187
2016,411,all_deer,R,0,0,0,1308,1088,215,4,42,1267,286,802
2016,411,all_deer,SUM,0,0,0,1556,1320,231,4,52,1504,332,989
2016,411,md,N,0,0,0,173,170,3,0,0,173,42,127
2016,411,md,R,0,0,0,562,485,77,0,9,553,146,339
2016,411,md,SUM,0,0,0,735,655,80,0,9,726,189,466
2016,411,wt,N,0,0,0,75,62,13,0,10,65,3,59
2016,411,wt,R,0,0,0,746,603,138,4,32,713,140,463
2016,411,wt,SUM,0,0,0,821,666,151,4,43,779,143,523
2016,412,all_deer,N,0,0,0,185,173,13,0,4,181,42,130
2016,412,all_deer,R,0,0,0,607,528,77,3,16,592,159,369
2016,412,all_deer,SUM,0,0,0,792,700,89,3,20,773,201,499
2016,412,md,N,0,0,0,139,139,0,0,3,136,42,96
2016,412,md,R,0,0,0,361,327,32,3,0,361,110,217
2016,412,md,SUM,0,0,0,500,465,32,3,3,497,152,313
2016,412,wt,N,0,0,0,47,34,13,0,1,45,0,34
2016,412,wt,R,0,0,0,246,201,45,0,16,230,49,153
2016,412,wt,SUM,0,0,0,292,235,57,0,17,276,49,187
2016,413,all_deer,N,0,0,0,77,71,6,0,0,77,17,54
2016,413,all_deer,R,0,0,0,997,703,282,12,40,957,327,376
2016,413,all_deer,SUM,0,0,0,1074,774,288,12,40,1034,343,430
2016,413,md,N,0,0,0,50,48,2,0,0,50,14,34
2016,413,md,R,0,0,0,741,505,226,9,28,713,262,243
2016,413,md,SUM,0,0,0,791,553,228,9,28,763,277,277
2016,413,wt,N,0,0,0,27,23,4,0,0,27,3,20
2016,413,wt,R,0,0,0,256,198,56,3,12,244,64,134
2016,413,wt,SUM,0,0,0,283,220,60,3,12,271,67,153
2016,415,all_deer,N,0,0,0,3,3,0,0,0,3,0,3
2016,415,all_deer,R,0,0,0,15,15,0,0,0,15,6,9
2016,415,all_deer,SUM,0,0,0,18,18,0,0,0,18,6,12
2016,415,md,N,0,0,0,3,3,0,0,0,3,0,3
2016,415,md,R,0,0,0,9,9,0,0,0,9,3,6
2016,415,md,SUM,0,0,0,12,12,0,0,0,12,3,9
2016,415,wt,N,0,0,0,0,0,0,0,0,0,0,0
2016,415,wt,R,0,0,0,6,6,0,0,0,6,3,3
2016,415,wt,SUM,0,0,0,6,6,0,0,0,6,3,3
2016,416,all_deer,N,0,0,0,135,110,25,0,14,121,42,68
2016,416,all_deer,R,0,0,0,250,195,52,3,15,235,98,98
2016,416,all_deer,SUM,0,0,0,385,306,77,3,29,356,140,166
2016,416,md,N,0,0,0,85,82,3,0,9,76,37,45
2016,416,md,R,0,0,0,140,134,6,0,12,128,73,61
2016,416,md,SUM,0,0,0,225,216,9,0,21,205,110,106
2016,416,wt,N,0,0,0,50,28,22,0,6,45,6,23
2016,416,wt,R,0,0,0,110,61,46,3,3,107,24,37
2016,416,wt,SUM,0,0,0,160,89,68,3,9,151,30,59
2016,417,all_deer,N,0,0,0,116,116,0,0,0,116,28,88
2016,417,all_deer,R,0,0,0,417,402,15,0,6,411,115,287
2016,417,all_deer,SUM,0,0,0,533,518,15,0,6,527,144,375
2016,417,md,N,0,0,0,116,116,0,0,0,116,28,88
2016,417,md,R,0,0,0,384,372,12,0,6,378,109,262
2016,417,md,SUM,0,0,0,500,487,12,0,6,494,137,350
2016,417,wt,N,0,0,0,0,0,0,0,0,0,0,0
2016,417,wt,R,0,0,0,34,31,3,0,0,34,6,24
2016,417,wt,SUM,0,0,0,34,31,3,0,0,34,6,24
2016,418,all_deer,N,0,0,0,34,31,3,0,3,31,9,23
2016,418,all_deer,R,0,0,0,205,189,15,0,6,198,67,122
2016,418,all_deer,SUM,0,0,0,238,220,18,0,9,230,76,145
2016,418,md,N,0,0,0,28,25,3,0,3,25,6,20
2016,418,md,R,0,0,0,116,110,6,0,3,113,55,55
2016,418,md,SUM,0,0,0,144,135,9,0,6,138,61,75
2016,418,wt,N,0,0,0,6,6,0,0,0,6,3,3
2016,418,wt,R,0,0,0,89,79,9,0,3,85,12,67
2016,418,wt,SUM,0,0,0,94,85,9,0,3,91,15,70
2016,419,all_deer,N,0,0,0,47,45,2,0,3,44,14,31
2016,419,all_deer,R,0,0,0,277,246,28,3,0,277,119,127
2016,419,all_deer,SUM,0,0,0,324,292,30,3,3,321,133,159
2016,419,md,N,0,0,0,47,45,2,0,3,44,14,31
2016,419,md,R,0,0,0,211,189,22,0,0,211,107,82
2016,419,md,SUM,0,0,0,259,234,24,0,3,256,121,114
2016,419,wt,N,0,0,0,0,0,0,0,0,0,0,0
2016,419,wt,R,0,0,0,66,57,5,3,0,66,12,45
2016,419,wt,SUM,0,0,0,66,57,5,3,0,66,12,45
2016,420,all_deer,N,0,0,0,9,9,0,0,0,9,3,6
2016,420,all_deer,R,0,0,0,70,61,9,0,3,67,18,43
2016,420,all_deer,SUM,0,0,0,79,70,9,0,3,76,21,48
2016,420,md,N,0,0,0,6,6,0,0,0,6,3,3
2016,420,md,R,0,0,0,34,28,6,0,0,34,12,15
2016,420,md,SUM,0,0,0,39,33,6,0,0,39,15,18
2016,420,wt,N,0,0,0,3,3,0,0,0,3,0,3
2016,420,wt,R,0,0,0,37,34,3,0,3,34,6,28
2016,420,wt,SUM,0,0,0,39,36,3,0,3,36,6,30
2016,421,all_deer,N,0,0,0,40,40,0,0,0,40,14,25
2016,421,all_deer,R,0,0,0,256,192,64,0,3,253,98,95
2016,421,all_deer,SUM,0,0,0,296,232,64,0,3,293,112,120
2016,421,md,N,0,0,0,28,28,0,0,0,28,14,14
2016,421,md,R,0,0,0,208,153,55,0,3,204,85,67
2016,421,md,SUM,0,0,0,236,181,55,0,3,233,100,81
2016,421,wt,N,0,0,0,11,11,0,0,0,11,0,11
2016,421,wt,R,0,0,0,49,40,9,0,0,49,12,28
2016,421,wt,SUM,0,0,0,60,51,9,0,0,60,12,39
2016,422,all_deer,N,0,0,0,51,48,1,1,6,45,23,25
2016,422,all_deer,R,0,0,0,249,191,51,6,3,245,67,124
2016,422,all_deer,SUM,0,0,0,299,239,53,7,9,291,90,150
2016,422,md,N,0,0,0,25,25,0,0,3,23,17,9
2016,422,md,R,0,0,0,119,116,3,0,0,119,55,61
2016,422,md,SUM,0,0,0,144,141,3,0,3,142,72,70
2016,422,wt,N,0,0,0,26,23,1,1,3,23,6,17
2016,422,wt,R,0,0,0,130,75,48,6,3,127,12,63
2016,422,wt,SUM,0,0,0,155,98,50,7,6,149,18,80
2016,423,all_deer,N,0,0,0,48,37,9,3,6,42,11,25
2016,423,all_deer,R,0,0,0,229,168,61,0,0,229,89,79
2016,423,all_deer,SUM,0,0,0,277,205,69,3,6,271,100,105
2016,423,md,N,0,0,0,31,25,3,3,3,28,11,14
2016,423,md,R,0,0,0,180,134,46,0,0,180,82,52
2016,423,md,SUM,0,0,0,211,160,49,3,3,208,94,66
2016,423,wt,N,0,0,0,17,11,6,0,3,14,0,11
2016,423,wt,R,0,0,0,49,34,15,0,0,49,6,28
2016,423,wt,SUM,0,0,0,66,45,21,0,3,63,6,39
2016,424,all_deer,N,0,0,0,0,0,0,0,0,0,0,0
2016,424,all_deer,R,0,0,0,52,49,3,0,0,52,18,31
2016,424,all_deer,SUM,0,0,0,52,49,3,0,0,52,18,31
2016,424,md,N,0,0,0,0,0,0,0,0,0,0,0
2016,424,md,R,0,0,0,24,24,0,0,0,24,12,12
2016,424,md,SUM,0,0,0,24,24,0,0,0,24,12,12
2016,424,wt,N,0,0,0,0,0,0,0,0,0,0,0
2016,424,wt,R,0,0,0,27,24,3,0,0,27,6,18
2016,424,wt,SUM,0,0,0,27,24,3,0,0,27,6,18
2016,425,all_deer,N,0,0,0,31,28,3,0,3,28,3,25
2016,425,all_deer,R,0,0,0,149,121,28,0,6,143,69,52
2016,425,all_deer,SUM,0,0,0,180,149,30,0,9,171,72,77
2016,425,md,N,0,0,0,14,14,0,0,3,11,3,11
2016,425,md,R,0,0,0,69,60,9,0,0,69,42,18
2016,425,md,SUM,0,0,0,83,74,9,0,3,81,45,30
2016,425,wt,N,0,0,0,17,14,3,0,0,17,0,14
2016,425,wt,R,0,0,0,79,61,18,0,6,73,28,34
2016,425,wt,SUM,0,0,0,96,75,21,0,6,90,28,48
2016,426,all_deer,N,0,0,0,185,178,7,0,3,182,45,133
2016,426,all_deer,R,0,0,0,543,497,46,0,3,540,171,327
2016,426,all_deer,SUM,0,0,0,728,676,53,0,6,722,216,459
2016,426,md,N,0,0,0,174,167,7,0,3,171,45,122
2016,426,md,R,0,0,0,488,446,43,0,3,485,159,287
2016,426,md,SUM,0,0,0,662,612,50,0,6,656,204,408
2016,426,wt,N,0,0,0,11,11,0,0,0,11,0,11
2016,426,wt,R,0,0,0,55,52,3,0,0,55,12,40
2016,426,wt,SUM,0,0,0,66,63,3,0,0,66,12,51
2016,432,all_deer,N,0,0,0,48,40,9,0,9,40,9,31
2016,432,all_deer,R,0,0,0,372,317,55,0,15,357,95,222
2016,432,all_deer,SUM,0,0,0,420,357,63,0,24,396,103,254
2016,432,md,N,0,0,0,45,37,9,0,9,37,9,28
2016,432,md,R,0,0,0,302,253,49,0,15,286,85,167
2016,432,md,SUM,0,0,0,347,290,57,0,24,323,94,196
2016,432,wt,N,0,0,0,3,3,0,0,0,3,0,3
2016,432,wt,R,0,0,0,70,64,6,0,0,70,9,55
2016,432,wt,SUM,0,0,0,73,67,6,0,0,73,9,58
2016,441,all_deer,N,0,0,0,48,42,1,4,0,48,20,23
2016,441,all_deer,R,0,0,0,335,238,97,0,2,332,55,183
2016,441,all_deer,SUM,0,0,0,383,280,99,4,2,381,75,205
2016,441,md,N,0,0,0,31,31,0,0,0,31,14,17
2016,441,md,R,0,0,0,135,130,5,0,0,135,29,101
2016,441,md,SUM,0,0,0,167,161,5,0,0,167,43,118
2016,441,wt,N,0,0,0,17,11,1,4,0,17,6,6
2016,441,wt,R,0,0,0,199,107,92,0,2,197,26,82
2016,441,wt,SUM,0,0,0,216,119,94,4,2,214,31,87
2016,442,all_deer,N,0,0,0,37,37,0,0,0,37,9,28
2016,442,all_deer,R,0,0,0,131,113,18,0,3,128,43,70
2016,442,all_deer,SUM,0,0,0,168,150,18,0,3,165,51,99
2016,442,md,N,0,0,0,17,17,0,0,0,17,9,9
2016,442,md,R,0,0,0,85,82,3,0,3,82,34,49
2016,442,md,SUM,0,0,0,102,99,3,0,3,99,42,57
2016,442,wt,N,0,0,0,20,20,0,0,0,20,0,20
2016,442,wt,R,0,0,0,46,31,15,0,0,46,9,21
2016,442,wt,SUM,0,0,0,66,50,15,0,0,66,9,41
2016,444,all_deer,N,0,0,0,35,28,7,0,6,30,9,20
2016,444,all_deer,R,0,0,0,527,345,176,6,27,500,98,248
2016,444,all_deer,SUM,0,0,0,562,374,183,6,33,530,106,267
2016,444,md,N,0,0,0,20,17,3,0,3,17,9,9
2016,444,md,R,0,0,0,162,143,18,0,3,159,58,85
2016,444,md,SUM,0,0,0,181,160,21,0,6,176,66,94
2016,444,wt,N,0,0,0,16,11,4,0,3,13,0,11
2016,444,wt,R,0,0,0,365,202,157,6,24,341,40,162
2016,444,wt,SUM,0,0,0,381,213,162,6,27,354,40,174
2016,445,all_deer,N,0,0,0,99,93,6,0,3,96,25,68
2016,445,all_deer,R,0,0,0,674,490,182,3,8,667,180,310
2016,445,all_deer,SUM,0,0,0,773,583,187,3,10,763,206,378
2016,445,md,N,0,0,0,69,68,1,0,3,66,23,45
2016,445,md,R,0,0,0,362,256,103,3,0,362,131,125
2016,445,md,SUM,0,0,0,431,324,104,3,3,428,154,170
2016,445,wt,N,0,0,0,30,25,5,0,0,30,3,23
2016,445,wt,R,0,0,0,312,233,79,0,8,305,49,185
2016,445,wt,SUM,0,0,0,343,259,84,0,8,335,52,207
2016,446,all_deer,N,0,0,0,128,113,15,0,6,122,17,96
2016,446,all_deer,R,0,0,0,323,252,71,0,18,305,122,127
2016,446,all_deer,SUM,0,0,0,451,365,86,0,23,428,139,223
2016,446,md,N,0,0,0,76,76,0,0,3,74,14,62
2016,446,md,R,0,0,0,159,153,6,0,9,150,89,61
2016,446,md,SUM,0,0,0,235,229,6,0,12,223,103,123
2016,446,wt,N,0,0,0,52,37,15,0,3,49,3,34
2016,446,wt,R,0,0,0,164,100,65,0,8,156,34,66
2016,446,wt,SUM,0,0,0,216,137,80,0,11,205,36,100
2016,447,all_deer,N,0,0,0,108,105,3,0,6,102,31,74
2016,447,all_deer,R,0,0,0,1043,912,122,9,18,1025,296,616
2016,447,all_deer,SUM,0,0,0,1151,1017,125,9,24,1127,327,690
2016,447,md,N,0,0,0,88,85,3,0,3,85,31,54
2016,447,md,R,0,0,0,778,683,85,9,9,769,262,421
2016,447,md,SUM,0,0,0,866,768,88,9,12,854,294,475
2016,447,wt,N,0,0,0,20,20,0,0,3,17,0,20
2016,447,wt,R,0,0,0,266,229,37,0,9,256,34,195
2016,447,wt,SUM,0,0,0,285,249,37,0,12,273,34,215
2016,448,all_deer,N,0,0,0,57,57,0,0,0,57,25,31
2016,448,all_deer,R,0,0,0,125,119,6,0,3,122,55,64
2016,448,all_deer,SUM,0,0,0,181,176,6,0,3,178,80,95
2016,448,md,N,0,0,0,51,51,0,0,0,51,23,28
2016,448,md,R,0,0,0,89,89,0,0,3,85,49,40
2016,448,md,SUM,0,0,0,139,139,0,0,3,136,71,68
2016,448,wt,N,0,0,0,6,6,0,0,0,6,3,3
2016,448,wt,R,0,0,0,36,31,6,0,0,36,6,24
2016,448,wt,SUM,0,0,0,42,36,6,0,0,42,9,27
2016,449,all_deer,N,0,0,0,49,43,6,0,3,46,26,17
2016,449,all_deer,R,0,0,0,177,146,23,9,9,168,60,85
2016,449,all_deer,SUM,0,0,0,226,188,29,9,12,214,86,102
2016,449,md,N,0,0,0,37,34,3,0,3,34,20,14
2016,449,md,R,0,0,0,107,104,0,3,3,104,43,61
2016,449,md,SUM,0,0,0,144,138,3,3,6,138,63,75
2016,449,wt,N,0,0,0,12,9,4,0,0,12,6,3
2016,449,wt,R,0,0,0,70,42,23,6,6,64,18,24
2016,449,wt,SUM,0,0,0,82,50,26,6,6,76,23,27
2016,450,all_deer,N,0,0,0,35,31,4,0,3,33,14,17
2016,450,all_deer,R,0,0,0,240,167,70,3,3,237,67,100
2016,450,all_deer,SUM,0,0,0,275,198,74,3,6,269,81,117
2016,450,md,N,0,0,0,11,11,0,0,0,11,6,6
2016,450,md,R,0,0,0,82,67,12,3,0,82,40,28
2016,450,md,SUM,0,0,0,94,78,12,3,0,94,45,33
2016,450,wt,N,0,0,0,24,20,4,0,3,21,9,11
2016,450,wt,R,0,0,0,157,100,57,0,3,154,28,72
2016,450,wt,SUM,0,0,0,181,120,62,0,6,176,36,84
2016,451,all_deer,N,0,0,0,14,14,0,0,0,14,6,9
2016,451,all_deer,R,0,0,0,24,24,0,0,0,24,9,15
2016,451,all_deer,SUM,0,0,0,38,38,0,0,0,38,15,24
2016,451,md,N,0,0,0,11,11,0,0,0,11,6,6
2016,451,md,R,0,0,0,24,24,0,0,0,24,9,15
2016,451,md,SUM,0,0,0,36,36,0,0,0,36,15,21
2016,451,wt,N,0,0,0,3,3,0,0,0,3,0,3
2016,451,wt,R,0,0,0,0,0,0,0,0,0,0,0
2016,451,wt,SUM,0,0,0,3,3,0,0,0,3,0,3
2016,452,all_deer,N,0,0,0,31,31,0,0,3,29,20,11
2016,452,all_deer,R,0,0,0,102,92,11,0,3,99,46,46
2016,452,all_deer,SUM,0,0,0,134,123,11,0,6,128,66,57
2016,452,md,N,0,0,0,26,26,0,0,3,23,17,9
2016,452,md,R,0,0,0,58,58,0,0,0,58,31,28
2016,452,md,SUM,0,0,0,84,84,0,0,3,81,48,36
2016,452,wt,N,0,0,0,6,6,0,0,0,6,3,3
2016,452,wt,R,0,0,0,45,34,11,0,3,41,15,18
2016,452,wt,SUM,0,0,0,50,39,11,0,3,47,18,21
2016,454,all_deer,N,0,0,0,23,20,3,0,3,20,14,6
2016,454,all_deer,R,0,0,0,133,119,14,0,3,130,76,43
2016,454,all_deer,SUM,0,0,0,155,139,16,0,6,149,90,48
2016,454,md,N,0,0,0,20,17,3,0,3,17,14,3
2016,454,md,R,0,0,0,98,98,0,0,3,95,67,31
2016,454,md,SUM,0,0,0,117,115,3,0,6,112,81,33
2016,454,wt,N,0,0,0,3,3,0,0,0,3,0,3
2016,454,wt,R,0,0,0,35,21,14,0,0,35,9,12
2016,454,wt,SUM,0,0,0,38,24,14,0,0,38,9,15
2016,455,all_deer,N,0,0,0,2,0,2,0,2,0,0,0
2016,455,all_deer,R,0,0,0,34,34,0,0,9,25,9,25
2016,455,all_deer,SUM,0,0,0,36,34,2,0,11,25,9,25
2016,455,md,N,0,0,0,0,0,0,0,0,0,0,0
2016,455,md,R,0,0,0,16,16,0,0,3,13,3,13
2016,455,md,SUM,0,0,0,16,16,0,0,3,13,3,13
2016,455,wt,N,0,0,0,2,0,2,0,2,0,0,0
2016,455,wt,R,0,0,0,18,18,0,0,6,12,6,12
2016,455,wt,SUM,0,0,0,20,18,2,0,8,12,6,12
2016,471,all_deer,N,0,0,0,52,51,1,0,0,52,6,45
2016,471,all_deer,R,0,0,0,464,427,37,0,3,461,111,317
2016,471,all_deer,SUM,0,0,0,516,478,38,0,3,513,116,362
2016,471,md,N,0,0,0,52,51,1,0,0,52,6,45
2016,471,md,R,0,0,0,418,391,28,0,3,415,92,298
2016,471,md,SUM,0,0,0,470,442,29,0,3,467,98,344
2016,471,wt,N,0,0,0,0,0,0,0,0,0,0,0
2016,471,wt,R,0,0,0,46,37,9,0,0,46,18,18
2016,471,wt,SUM,0,0,0,46,37,9,0,0,46,18,18
2016,4XX,all_deer,N,0,0,0,6,6,0,0,3,3,3,3
2016,4XX,all_deer,R,0,0,0,89,61,28,0,3,86,28,34
2016,4XX,all_deer,SUM,0,0,0,95,67,28,0,6,89,30,36
2016,4XX,md,N,0,0,0,6,6,0,0,3,3,3,3
2016,4XX,md,R,0,0,0,31,24,6,0,0,31,12,12
2016,4XX,md,SUM,0,0,0,36,30,6,0,3,33,15,15
2016,4XX,wt,R,0,0,0,59,37,22,0,3,56,15,21
2016,4XX,wt,SUM,0,0,0,59,37,22,0,3,56,15,21
2016,500,all_deer,N,0,0,0,79,65,14,0,0,79,23,42
2016,500,all_deer,R,0,0,0,1021,743,271,7,40,981,442,301
2016,500,all_deer,SUM,0,0,0,1100,808,285,7,40,1060,464,344
2016,500,md,N,0,0,0,73,59,14,0,0,73,23,37
2016,500,md,R,0,0,0,865,645,215,5,18,848,420,225
2016,500,md,SUM,0,0,0,939,704,229,5,18,921,443,262
2016,500,wt,N,0,0,0,6,6,0,0,0,6,0,6
2016,500,wt,R,0,0,0,156,98,56,2,23,133,22,76
2016,500,wt,SUM,0,0,0,161,104,56,2,23,139,22,82
2016,502,all_deer,N,0,0,0,31,28,2,0,0,31,6,23
2016,502,all_deer,R,0,0,0,885,720,165,0,16,869,350,370
2016,502,all_deer,SUM,0,0,0,916,748,168,0,16,900,356,392
2016,502,md,N,0,0,0,23,23,0,0,0,23,6,17
2016,502,md,R,0,0,0,535,496,40,0,6,529,270,226
2016,502,md,SUM,0,0,0,558,518,40,0,6,552,275,243
2016,502,wt,N,0,0,0,8,6,2,0,0,8,0,6
2016,502,wt,R,0,0,0,350,224,126,0,10,340,81,144
2016,502,wt,SUM,0,0,0,358,230,128,0,10,348,81,150
2016,510,all_deer,N,0,0,0,33,32,2,0,0,33,11,21
2016,510,all_deer,R,0,0,0,212,168,45,0,6,206,81,87
2016,510,all_deer,SUM,0,0,0,246,199,46,0,6,240,92,107
2016,510,md,N,0,0,0,23,22,2,0,0,23,11,10
2016,510,md,R,0,0,0,176,147,29,0,3,173,78,69
2016,510,md,SUM,0,0,0,199,169,31,0,3,196,89,80
2016,510,wt,N,0,0,0,10,10,0,0,0,10,0,10
2016,510,wt,R,0,0,0,36,20,16,0,3,33,3,17
2016,510,wt,SUM,0,0,0,46,30,16,0,3,43,3,27
2016,511,all_deer,N,0,0,0,70,58,12,0,0,70,11,45
2016,511,all_deer,R,0,0,0,269,228,38,3,3,266,89,140
2016,511,all_deer,SUM,0,0,0,339,287,49,3,3,336,100,185
2016,511,md,N,0,0,0,40,37,3,0,0,40,9,28
2016,511,md,R,0,0,0,128,119,9,0,0,128,58,61
2016,511,md,SUM,0,0,0,168,156,12,0,0,168,67,89
2016,511,wt,N,0,0,0,30,21,9,0,0,30,3,17
2016,511,wt,R,0,0,0,141,110,29,3,3,138,31,79
2016,511,wt,SUM,0,0,0,171,131,38,3,3,168,33,96
